Latitude,longitude, GPSalt, BARalt, distlidar, fin
9.8738126755,-83.6647644043,676.7000122070,666.02,5,12.00
9.8738117218,-83.6647644043,676.7000122070,666.37,5,12.00
9.8738117218,-83.6647644043,676.7000122070,666.11,5,12.00
9.8738117218,-83.6647644043,676.7000122070,666.28,5,12.00
9.8738117218,-83.6647644043,676.7000122070,666.02,5,12.00
9.8738117218,-83.6647644043,676.7000122070,666.20,9,12.00
9.8738117218,-83.6647644043,676.7000122070,666.20,5,12.00
9.8738117218,-83.6647644043,676.7000122070,665.84,5,12.00
9.8738117218,-83.6647644043,676.7000122070,666.20,5,12.00
9.8738117218,-83.6647644043,676.7000122070,666.46,5,12.00
9.8738117218,-83.6647644043,676.7000122070,666.46,5,12.00
9.8738117218,-83.6647644043,676.7000122070,666.20,7,12.00
9.8738117218,-83.6647644043,676.7000122070,665.84,5,12.00
9.8738117218,-83.6647644043,676.7000122070,666.02,10,12.00
9.8738117218,-83.6647644043,676.7000122070,666.20,5,12.00
9.8738117218,-83.6647644043,676.7000122070,666.46,4,12.00
9.8738117218,-83.6647644043,676.7000122070,666.02,5,12.00
9.8738117218,-83.6647644043,676.7999877930,666.11,5,12.00
9.8738117218,-83.6647644043,676.7999877930,666.73,18,12.00
9.8738117218,-83.6647644043,676.7999877930,666.46,5,12.00
9.8738117218,-83.6647644043,676.7999877930,666.64,5,12.00
9.8738117218,-83.6647644043,676.7999877930,666.37,13,12.00
9.8738117218,-83.6647644043,676.7999877930,665.66,5,12.00
9.8738117218,-83.6647644043,676.7999877930,666.55,5,12.00
9.8738117218,-83.6647644043,676.7999877930,666.46,5,12.00
9.8738117218,-83.6647644043,676.7999877930,666.37,5,12.00
9.8738117218,-83.6647644043,676.7999877930,666.55,14,12.00
9.8738117218,-83.6647644043,676.7999877930,666.55,5,12.00
9.8738117218,-83.6647644043,676.7999877930,665.57,4,12.00
9.8738117218,-83.6647644043,676.7999877930,666.20,5,12.00
9.8738117218,-83.6647644043,676.7999877930,666.28,5,12.00
9.8738117218,-83.6647644043,676.7999877930,666.02,12,12.00
9.8738117218,-83.6647644043,676.7999877930,666.37,5,12.00
9.8738117218,-83.6647644043,676.7999877930,665.93,5,12.00
9.8738107681,-83.6647644043,676.2000122070,666.20,5,12.00
9.8738107681,-83.6647644043,676.2000122070,666.11,5,12.00
9.8738107681,-83.6647644043,676.2000122070,666.20,5,12.00
9.8738107681,-83.6647644043,676.2000122070,666.28,5,12.00
9.8738107681,-83.6647644043,676.2000122070,666.28,5,12.00
9.8738107681,-83.6647644043,676.2000122070,666.46,5,12.00
9.8738107681,-83.6647644043,676.2000122070,666.20,5,12.00
9.8738107681,-83.6647644043,676.2000122070,666.02,5,12.00
9.8738107681,-83.6647644043,676.2000122070,666.46,5,12.00
9.8738107681,-83.6647644043,676.2000122070,666.55,5,12.00
9.8738107681,-83.6647644043,676.2000122070,666.28,5,12.00
9.8738107681,-83.6647644043,676.2000122070,666.46,5,12.00
9.8738107681,-83.6647644043,676.2000122070,666.46,5,12.00
9.8738107681,-83.6647644043,676.2000122070,666.02,5,12.00
9.8738107681,-83.6647644043,676.2000122070,666.11,5,12.00
9.8738107681,-83.6647644043,676.2000122070,666.02,4,12.00
9.8738088608,-83.6647644043,675.7999877930,666.28,7,12.00
9.8738088608,-83.6647644043,675.7999877930,666.20,5,12.00
9.8738088608,-83.6647644043,675.7999877930,665.93,5,12.00
9.8738088608,-83.6647644043,675.7999877930,666.11,18,12.00
9.8738088608,-83.6647644043,675.7999877930,665.93,5,12.00
9.8738088608,-83.6647644043,675.7999877930,666.20,12,12.00
9.8738088608,-83.6647644043,675.7999877930,666.46,5,12.00
9.8738088608,-83.6647644043,675.7999877930,666.37,5,12.00
9.8738088608,-83.6647644043,675.7999877930,666.37,5,12.00
9.8738088608,-83.6647644043,675.7999877930,666.73,5,12.00
9.8738088608,-83.6647644043,675.7999877930,666.11,5,12.00
9.8738088608,-83.6647644043,675.7999877930,666.11,12,12.00
9.8738088608,-83.6647644043,675.7999877930,666.46,5,12.00
9.8738088608,-83.6647644043,675.7999877930,666.11,12,12.00
9.8738088608,-83.6647644043,675.7999877930,666.55,5,12.00
9.8738088608,-83.6647644043,675.7999877930,666.37,5,12.00
9.8738088608,-83.6647644043,675.7999877930,665.93,5,12.00
9.8738079071,-83.6647644043,675.7000122070,666.20,5,12.00
9.8738079071,-83.6647644043,675.7000122070,665.75,5,12.00
9.8738079071,-83.6647644043,675.7000122070,666.11,19,12.00
9.8738079071,-83.6647644043,675.7000122070,666.20,5,12.00
9.8738079071,-83.6647644043,675.7000122070,665.84,5,12.00
9.8738079071,-83.6647644043,675.7000122070,666.20,5,12.00
9.8738079071,-83.6647644043,675.7000122070,666.91,5,12.00
9.8738079071,-83.6647644043,675.7000122070,666.37,5,12.00
9.8738079071,-83.6647644043,675.7000122070,666.02,5,12.00
9.8738079071,-83.6647644043,675.7000122070,666.82,8,12.00
9.8738079071,-83.6647644043,675.7000122070,667.35,13,12.00
9.8738079071,-83.6647644043,675.7000122070,665.75,5,12.00
9.8738079071,-83.6647644043,675.7000122070,666.55,5,12.00
9.8738079071,-83.6647644043,675.7000122070,666.91,4,12.00
9.8738079071,-83.6647644043,675.7000122070,665.93,5,12.00
9.8738079071,-83.6647644043,675.7000122070,666.55,10,12.00
9.8738079071,-83.6647644043,675.7000122070,666.64,5,12.00
9.8738079071,-83.6647644043,675.7000122070,666.64,18,12.00
9.8738079071,-83.6647644043,675.7000122070,666.20,5,12.00
9.8738079071,-83.6647644043,675.7000122070,666.20,7,12.00
9.8738079071,-83.6647644043,675.7000122070,666.28,13,12.00
9.8738079071,-83.6647644043,675.7000122070,666.99,5,12.00
9.8738079071,-83.6647644043,675.7000122070,666.46,5,12.00
9.8738079071,-83.6647644043,675.7000122070,666.64,5,12.00
9.8738079071,-83.6647644043,675.7000122070,665.75,9,12.00
9.8738079071,-83.6647644043,675.7000122070,666.37,4,12.00
9.8738079071,-83.6647644043,675.7000122070,666.55,5,12.00
9.8738079071,-83.6647644043,675.7000122070,666.64,5,12.00
9.8738079071,-83.6647644043,675.7000122070,665.84,5,12.00
9.8738079071,-83.6647644043,675.7000122070,666.64,8,12.00
9.8738079071,-83.6647644043,675.7000122070,666.55,5,12.00
9.8738079071,-83.6647644043,675.7000122070,666.73,13,12.00
9.8738079071,-83.6647644043,675.7000122070,666.64,5,12.00
9.8738079071,-83.6647644043,675.7999877930,666.82,8,12.00
9.8738079071,-83.6647644043,675.7999877930,666.28,5,12.00
9.8738079071,-83.6647644043,675.7999877930,666.55,10,12.00
9.8738079071,-83.6647644043,675.7999877930,666.46,18,12.00
9.8738079071,-83.6647644043,675.7999877930,666.46,5,12.00
9.8738079071,-83.6647644043,675.7999877930,666.73,5,12.00
9.8738079071,-83.6647644043,675.7999877930,665.84,5,12.00
9.8738079071,-83.6647644043,675.7999877930,667.26,5,12.00
9.8738079071,-83.6647644043,675.7999877930,666.73,5,12.00
9.8738079071,-83.6647644043,675.7999877930,667.08,15,12.00
9.8738079071,-83.6647644043,675.7999877930,666.02,5,12.00
9.8738079071,-83.6647644043,675.7999877930,666.99,13,12.00
9.8738079071,-83.6647644043,675.7999877930,666.82,5,12.00
9.8738079071,-83.6647644043,675.7999877930,666.20,10,12.00
9.8738079071,-83.6647644043,675.7999877930,666.82,5,12.00
9.8738079071,-83.6647644043,675.7999877930,666.73,5,12.00
9.8738079071,-83.6647644043,675.7999877930,666.46,12,12.00
9.8738079071,-83.6647644043,675.7999877930,666.28,5,12.00
9.8738079071,-83.6647644043,675.7999877930,667.26,5,12.00
9.8738079071,-83.6647644043,675.7999877930,666.82,5,12.00
9.8738079071,-83.6647644043,675.7999877930,666.20,5,12.00
9.8738079071,-83.6647644043,675.7999877930,666.37,5,12.00
9.8738079071,-83.6647644043,675.7999877930,666.64,12,12.00
9.8738079071,-83.6647644043,675.7999877930,666.37,5,12.00
9.8738079071,-83.6647644043,675.7999877930,666.64,4,12.00
9.8738079071,-83.6647644043,675.7999877930,666.37,5,12.00
9.8738079071,-83.6647644043,675.7999877930,666.99,7,12.00
9.8738079071,-83.6647644043,675.7999877930,666.73,5,12.00
9.8738079071,-83.6647644043,675.7999877930,666.99,5,12.00
9.8738079071,-83.6647644043,675.7999877930,666.91,5,12.00
9.8738079071,-83.6647644043,675.7999877930,666.91,5,12.00
9.8738079071,-83.6647644043,675.7999877930,667.26,5,12.00
9.8738088608,-83.6647644043,675.7000122070,667.08,5,12.00
9.8738088608,-83.6647644043,675.7000122070,667.35,5,12.00
9.8738088608,-83.6647644043,675.7000122070,666.73,5,12.00
9.8738088608,-83.6647644043,675.7000122070,667.17,9,12.00
9.8738088608,-83.6647644043,675.7000122070,666.37,5,12.00
9.8738088608,-83.6647644043,675.7000122070,667.26,5,12.00
9.8738088608,-83.6647644043,675.7000122070,665.93,5,12.00
9.8738088608,-83.6647644043,675.7000122070,667.08,5,12.00
9.8738088608,-83.6647644043,675.7000122070,666.28,5,12.00
9.8738088608,-83.6647644043,675.7000122070,666.99,5,12.00
9.8738088608,-83.6647644043,675.7000122070,666.02,18,12.00
9.8738088608,-83.6647644043,675.7000122070,666.82,7,12.00
9.8738088608,-83.6647644043,675.7000122070,667.08,5,12.00
9.8738088608,-83.6647644043,675.7000122070,666.99,5,12.00
9.8738088608,-83.6647644043,675.7000122070,667.17,5,12.00
9.8738088608,-83.6647644043,675.7000122070,667.17,5,12.00
9.8738088608,-83.6647644043,675.5000000000,666.82,5,12.00
9.8738088608,-83.6647644043,675.5000000000,667.08,23,12.00
9.8738088608,-83.6647644043,675.5000000000,666.91,10,12.00
9.8738088608,-83.6647644043,675.5000000000,666.46,5,12.00
9.8738088608,-83.6647644043,675.5000000000,666.73,8,12.00
9.8738088608,-83.6647644043,675.5000000000,666.99,12,12.00
9.8738088608,-83.6647644043,675.5000000000,666.73,5,12.00
9.8738088608,-83.6647644043,675.5000000000,666.28,5,12.00
9.8738088608,-83.6647644043,675.5000000000,666.28,7,12.00
9.8738088608,-83.6647644043,675.5000000000,666.37,15,12.00
9.8738088608,-83.6647644043,675.5000000000,666.55,12,12.00
9.8738088608,-83.6647644043,675.5000000000,665.75,10,12.00
9.8738088608,-83.6647644043,675.5000000000,666.55,5,12.00
9.8738088608,-83.6647644043,675.5000000000,665.84,5,12.00
9.8738088608,-83.6647644043,675.5000000000,666.46,5,12.00
9.8738088608,-83.6647644043,675.5000000000,666.20,5,12.00
9.8738079071,-83.6647644043,675.2000122070,666.55,8,12.00
9.8738079071,-83.6647644043,675.2000122070,665.48,5,12.00
9.8738079071,-83.6647644043,675.2000122070,666.82,13,12.00
9.8738079071,-83.6647644043,675.2000122070,665.66,5,12.00
9.8738079071,-83.6647644043,675.2000122070,666.20,5,12.00
9.8738079071,-83.6647644043,675.2000122070,665.57,5,12.00
9.8738079071,-83.6647644043,675.2000122070,666.82,5,12.00
9.8738079071,-83.6647644043,675.2000122070,665.84,5,12.00
9.8738079071,-83.6647644043,675.2000122070,666.55,5,12.00
9.8738079071,-83.6647644043,675.2000122070,666.20,5,12.00
9.8738079071,-83.6647644043,675.2000122070,666.55,4,12.00
9.8738079071,-83.6647644043,675.2000122070,666.02,5,12.00
9.8738079071,-83.6647644043,675.2000122070,666.28,5,12.00
9.8738079071,-83.6647644043,675.2000122070,665.93,5,12.00
9.8738079071,-83.6647644043,675.2000122070,665.57,5,12.00
9.8738079071,-83.6647644043,675.2000122070,666.55,4,12.00
9.8738079071,-83.6647644043,675.0999755859,666.11,10,12.00
9.8738079071,-83.6647644043,675.0999755859,666.46,5,12.00
9.8738079071,-83.6647644043,675.0999755859,666.11,5,12.00
9.8738079071,-83.6647644043,675.0999755859,666.37,5,12.00
9.8738079071,-83.6647644043,675.0999755859,665.84,5,12.00
9.8738079071,-83.6647644043,675.0999755859,666.64,5,12.00
9.8738079071,-83.6647644043,675.0999755859,666.28,5,12.00
9.8738079071,-83.6647644043,675.0999755859,666.28,18,12.00
9.8738079071,-83.6647644043,675.0999755859,665.93,5,12.00
9.8738079071,-83.6647644043,675.0999755859,666.55,5,12.00
9.8738079071,-83.6647644043,675.0999755859,666.46,4,12.00
9.8738079071,-83.6647644043,675.0999755859,666.46,9,12.00
9.8738079071,-83.6647644043,675.0999755859,665.93,9,12.00
9.8738079071,-83.6647644043,675.0999755859,666.20,8,12.00
9.8738079071,-83.6647644043,675.0999755859,666.73,5,12.00
9.8738079071,-83.6647644043,675.0999755859,666.28,5,12.00
9.8738079071,-83.6647644043,675.0000000000,666.46,5,12.00
9.8738079071,-83.6647644043,675.0000000000,666.20,5,12.00
9.8738079071,-83.6647644043,675.0000000000,666.20,5,12.00
9.8738079071,-83.6647644043,675.0000000000,666.20,9,12.00
9.8738079071,-83.6647644043,675.0000000000,666.64,5,12.00
9.8738079071,-83.6647644043,675.0000000000,666.02,8,12.00
9.8738079071,-83.6647644043,675.0000000000,666.37,4,12.00
9.8738079071,-83.6647644043,675.0000000000,665.84,5,12.00
9.8738079071,-83.6647644043,675.0000000000,665.93,10,12.00
9.8738079071,-83.6647644043,675.0000000000,666.55,5,12.00
9.8738079071,-83.6647644043,675.0000000000,665.84,5,12.00
9.8738079071,-83.6647644043,675.0000000000,666.64,5,12.00
9.8738079071,-83.6647644043,675.0000000000,666.91,10,12.00
9.8738079071,-83.6647644043,675.0000000000,666.64,5,12.00
9.8738079071,-83.6647644043,675.0000000000,666.73,19,12.00
9.8738079071,-83.6647644043,675.0000000000,665.66,5,12.00
9.8738059998,-83.6647644043,675.0000000000,666.11,4,12.00
9.8738059998,-83.6647644043,675.0000000000,666.02,5,12.00
9.8738059998,-83.6647644043,675.0000000000,665.75,5,12.00
9.8738059998,-83.6647644043,675.0000000000,666.11,7,12.00
9.8738059998,-83.6647644043,675.0000000000,665.13,10,12.00
9.8738059998,-83.6647644043,675.0000000000,666.73,10,12.00
9.8738059998,-83.6647644043,675.0000000000,665.31,9,12.00
9.8738059998,-83.6647644043,675.0000000000,666.37,5,12.00
9.8738059998,-83.6647644043,675.0000000000,665.66,7,12.00
9.8738059998,-83.6647644043,675.0000000000,666.55,10,12.00
9.8738059998,-83.6647644043,675.0000000000,666.20,5,12.00
9.8738059998,-83.6647644043,675.0000000000,666.55,7,12.00
9.8738059998,-83.6647644043,675.0000000000,666.20,10,12.00
9.8738059998,-83.6647644043,675.0000000000,666.55,5,12.00
9.8738059998,-83.6647644043,675.0000000000,666.73,5,12.00
9.8738059998,-83.6647644043,675.0000000000,665.48,7,12.00
9.8738059998,-83.6647644043,674.7999877930,666.46,5,12.00
9.8738059998,-83.6647644043,674.7999877930,665.75,5,12.00
9.8738059998,-83.6647644043,674.7999877930,666.37,5,12.00
9.8738059998,-83.6647644043,674.7999877930,665.75,5,12.00
9.8738059998,-83.6647644043,674.7999877930,666.46,5,12.00
9.8738059998,-83.6647644043,674.7999877930,665.31,5,12.00
9.8738059998,-83.6647644043,674.7999877930,666.55,4,12.00
9.8738059998,-83.6647644043,674.7999877930,665.48,5,12.00
9.8738059998,-83.6647644043,674.7999877930,666.37,5,12.00
9.8738059998,-83.6647644043,674.7999877930,665.40,5,12.00
9.8738059998,-83.6647644043,674.7999877930,666.46,4,12.00
9.8738059998,-83.6647644043,674.7999877930,666.28,5,12.00
9.8738059998,-83.6647644043,674.7999877930,666.46,5,12.00
9.8738059998,-83.6647644043,674.7999877930,666.64,5,12.00
9.8738059998,-83.6647644043,674.7999877930,665.93,5,12.00
9.8738050461,-83.6647644043,674.5999755859,665.93,5,12.00
9.8738050461,-83.6647644043,674.5999755859,666.46,5,12.00
9.8738050461,-83.6647644043,674.5999755859,666.82,5,12.00
9.8738050461,-83.6647644043,674.5999755859,665.57,5,12.00
9.8738050461,-83.6647644043,674.5999755859,666.73,5,12.00
9.8738050461,-83.6647644043,674.5999755859,666.02,8,12.00
9.8738050461,-83.6647644043,674.5999755859,666.55,5,12.00
9.8738050461,-83.6647644043,674.5999755859,665.84,12,12.00
9.8738050461,-83.6647644043,674.5999755859,666.55,5,12.00
9.8738050461,-83.6647644043,674.5999755859,666.55,10,12.00
9.8738050461,-83.6647644043,674.5999755859,666.82,15,12.00
9.8738050461,-83.6647644043,674.5999755859,665.75,5,12.00
9.8738050461,-83.6647644043,674.5999755859,666.46,5,12.00
9.8738050461,-83.6647644043,674.5999755859,665.66,5,12.00
9.8738050461,-83.6647644043,674.5999755859,665.93,5,12.00
9.8738050461,-83.6647644043,674.5999755859,666.37,5,12.00
9.8738031387,-83.6647644043,674.5999755859,666.46,4,12.00
9.8738031387,-83.6647644043,674.5999755859,666.20,5,12.00
9.8738031387,-83.6647644043,674.5999755859,666.73,19,12.00
9.8738031387,-83.6647644043,674.5999755859,666.20,10,12.00
9.8738031387,-83.6647644043,674.5999755859,666.91,5,12.00
9.8738031387,-83.6647644043,674.5999755859,665.84,5,12.00
9.8738031387,-83.6647644043,674.5999755859,665.75,5,12.00
9.8738031387,-83.6647644043,674.5999755859,666.02,5,12.00
9.8738031387,-83.6647644043,674.5999755859,666.82,5,12.00
9.8738031387,-83.6647644043,674.5999755859,666.46,5,12.00
9.8738031387,-83.6647644043,674.5999755859,667.53,5,12.00
9.8738031387,-83.6647644043,674.5999755859,666.37,5,12.00
9.8738031387,-83.6647644043,674.5999755859,666.99,17,12.00
9.8738031387,-83.6647644043,674.5999755859,666.64,5,12.00
9.8738031387,-83.6647644043,674.5999755859,666.37,9,12.00
9.8738031387,-83.6647644043,674.5999755859,666.20,4,12.00
9.8738040924,-83.6647644043,674.5000000000,665.75,5,12.00
9.8738040924,-83.6647644043,674.5000000000,666.28,5,12.00
9.8738040924,-83.6647644043,674.5000000000,666.46,7,12.00
9.8738040924,-83.6647644043,674.5000000000,666.73,5,12.00
9.8738040924,-83.6647644043,674.5000000000,666.02,5,12.00
9.8738040924,-83.6647644043,674.5000000000,666.64,5,12.00
9.8738040924,-83.6647644043,674.5000000000,665.75,5,12.00
9.8738040924,-83.6647644043,674.5000000000,666.11,17,12.00
9.8738040924,-83.6647644043,674.5000000000,665.66,5,12.00
9.8738040924,-83.6647644043,674.5000000000,666.55,7,12.00
9.8738040924,-83.6647644043,674.5000000000,666.20,4,12.00
9.8738040924,-83.6647644043,674.5000000000,666.28,5,12.00
9.8738040924,-83.6647644043,674.5000000000,666.11,5,12.00
9.8738040924,-83.6647644043,674.5000000000,666.37,5,12.00
9.8738040924,-83.6647644043,674.5000000000,666.11,5,12.00
9.8738040924,-83.6647644043,674.5000000000,665.75,5,12.00
9.8738050461,-83.6647644043,674.5000000000,666.64,12,12.00
9.8738050461,-83.6647644043,674.5000000000,666.73,13,12.00
9.8738050461,-83.6647644043,674.5000000000,666.82,5,12.00
9.8738050461,-83.6647644043,674.5000000000,665.57,5,12.00
9.8738050461,-83.6647644043,674.5000000000,666.46,5,12.00
9.8738050461,-83.6647644043,674.5000000000,666.20,9,12.00
9.8738050461,-83.6647644043,674.5000000000,666.73,18,12.00
9.8738050461,-83.6647644043,674.5000000000,666.28,5,12.00
9.8738050461,-83.6647644043,674.5000000000,666.82,5,12.00
9.8738050461,-83.6647644043,674.5000000000,665.84,5,12.00
9.8738050461,-83.6647644043,674.5000000000,666.64,5,12.00
9.8738050461,-83.6647644043,674.5000000000,665.93,5,12.00
9.8738050461,-83.6647644043,674.5000000000,666.55,5,12.00
9.8738050461,-83.6647644043,674.5000000000,665.75,5,12.00
9.8738050461,-83.6647644043,674.5000000000,666.28,20,12.00
9.8738050461,-83.6647644043,674.5000000000,665.93,10,12.00
9.8738050461,-83.6647644043,674.2000122070,666.82,5,12.00
9.8738050461,-83.6647644043,674.2000122070,666.55,5,12.00
9.8738050461,-83.6647644043,674.2000122070,666.64,9,12.00
9.8738050461,-83.6647644043,674.2000122070,666.82,5,12.00
9.8738050461,-83.6647644043,674.2000122070,665.93,5,12.00
9.8738050461,-83.6647644043,674.2000122070,666.55,5,12.00
9.8738050461,-83.6647644043,674.2000122070,666.91,20,12.00
9.8738050461,-83.6647644043,674.2000122070,666.73,10,12.00
9.8738050461,-83.6647644043,674.2000122070,665.84,15,12.00
9.8738050461,-83.6647644043,674.2000122070,666.20,8,12.00
9.8738050461,-83.6647644043,674.2000122070,666.20,8,12.00
9.8738050461,-83.6647644043,674.2000122070,667.08,5,12.00
9.8738050461,-83.6647644043,674.2000122070,666.37,4,12.00
9.8738050461,-83.6647644043,674.2000122070,667.08,5,12.00
9.8738050461,-83.6647644043,674.2000122070,665.57,5,12.00
9.8738050461,-83.6647644043,674.2000122070,666.37,5,12.00
9.8738050461,-83.6647644043,674.4000244141,666.02,15,12.00
9.8738050461,-83.6647644043,674.4000244141,666.55,5,12.00
9.8738050461,-83.6647644043,674.4000244141,666.55,5,12.00
9.8738050461,-83.6647644043,674.4000244141,667.17,8,12.00
